Check #,Opened,Server,Menu Group,Item,Parent Item,Qty,Gross Price,Discount,Discount Reason,Net Price,Voided
40926,08/17/2026 11:34 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40926,08/17/2026 11:34 AM,Rashid,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40927,08/17/2026 02:17 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40928,08/17/2026 10:04 AM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40929,08/17/2026 07:47 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40929,08/17/2026 07:47 AM,Kai,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
40929,08/17/2026 07:47 AM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40929,08/17/2026 07:47 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40929,08/17/2026 07:47 AM,Kai,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40930,08/17/2026 07:25 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40930,08/17/2026 07:25 AM,Maribel,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40931,08/17/2026 09:13 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40931,08/17/2026 09:13 AM,Rashid,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40931,08/17/2026 09:13 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40932,08/17/2026 02:45 PM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40932,08/17/2026 02:45 PM,Kai,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40932,08/17/2026 02:45 PM,Kai,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40933,08/17/2026 08:31 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40934,08/17/2026 08:50 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40934,08/17/2026 08:50 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40935,08/17/2026 01:28 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40935,08/17/2026 01:28 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40936,08/17/2026 09:33 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,4.50,Comp - manager,0.00,No
40937,08/17/2026 12:43 PM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40937,08/17/2026 12:43 PM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40937,08/17/2026 12:43 PM,Kai,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40937,08/17/2026 12:43 PM,Kai,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40938,08/17/2026 07:17 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40938,08/17/2026 07:17 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40938,08/17/2026 07:17 AM,Rashid,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40939,08/17/2026 01:25 PM,Ines,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40939,08/17/2026 01:25 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40939,08/17/2026 01:25 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40940,08/17/2026 01:52 PM,Ines,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40941,08/17/2026 09:59 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40942,08/17/2026 09:48 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40942,08/17/2026 09:48 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40943,08/17/2026 02:08 PM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40944,08/17/2026 09:58 AM,Kai,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40945,08/17/2026 12:49 PM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40946,08/17/2026 10:17 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40946,08/17/2026 10:17 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40946,08/17/2026 10:17 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40947,08/17/2026 02:36 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40947,08/17/2026 02:36 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40947,08/17/2026 02:36 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40948,08/17/2026 09:05 AM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40948,08/17/2026 09:05 AM,Theo,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40948,08/17/2026 09:05 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40948,08/17/2026 09:05 AM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40948,08/17/2026 09:05 AM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
40948,08/17/2026 09:05 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40949,08/17/2026 08:00 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40950,08/17/2026 01:07 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40950,08/17/2026 01:07 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40951,08/17/2026 08:45 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40951,08/17/2026 08:45 AM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40952,08/17/2026 08:41 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40952,08/17/2026 08:41 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40952,08/17/2026 08:41 AM,Maribel,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
40953,08/17/2026 11:19 AM,Maribel,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40953,08/17/2026 11:19 AM,Maribel,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
40954,08/17/2026 08:58 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40955,08/17/2026 10:56 AM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40955,08/17/2026 10:56 AM,Theo,Modifiers,+ Add bacon,Turkey Club,1,2.50,0.00,,2.50,No
40956,08/17/2026 01:29 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40956,08/17/2026 01:29 PM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
40956,08/17/2026 01:29 PM,Theo,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.00,,0.60,No
40956,08/17/2026 01:29 PM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40956,08/17/2026 01:29 PM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
40956,08/17/2026 01:29 PM,Theo,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
40956,08/17/2026 01:29 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40957,08/17/2026 02:13 PM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,0.00,Yes
40958,08/18/2026 12:33 PM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40958,08/18/2026 12:33 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40958,08/18/2026 12:33 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40959,08/18/2026 08:24 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40960,08/18/2026 08:56 AM,Rashid,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
40960,08/18/2026 08:56 AM,Rashid,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40960,08/18/2026 08:56 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40960,08/18/2026 08:56 AM,Rashid,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,2.50,No
40961,08/18/2026 08:29 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40961,08/18/2026 08:29 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40962,08/18/2026 11:40 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40962,08/18/2026 11:40 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40963,08/18/2026 07:28 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40963,08/18/2026 07:28 AM,Ines,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40963,08/18/2026 07:28 AM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40964,08/18/2026 09:44 AM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40965,08/18/2026 08:37 AM,Rashid,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40965,08/18/2026 08:37 AM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40966,08/18/2026 09:17 AM,Maribel,Lunch,Greek Salad,,1,12.00,12.00,Comp - manager,0.00,No
40967,08/18/2026 08:09 AM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40967,08/18/2026 08:09 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40968,08/18/2026 12:33 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40968,08/18/2026 12:33 PM,Theo,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
40969,08/18/2026 07:24 AM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40969,08/18/2026 07:24 AM,Theo,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40970,08/18/2026 02:23 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40970,08/18/2026 02:23 PM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40971,08/18/2026 11:46 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
40971,08/18/2026 11:46 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,4.75,Staff meal 50%,4.75,No
40971,08/18/2026 11:46 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,4.75,Staff meal 50%,4.75,No
40972,08/18/2026 07:24 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40973,08/18/2026 11:50 AM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40973,08/18/2026 11:50 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40974,08/18/2026 01:57 PM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40974,08/18/2026 01:57 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40975,08/18/2026 01:02 PM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40975,08/18/2026 01:02 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40975,08/18/2026 01:02 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40976,08/18/2026 12:27 PM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40977,08/18/2026 08:40 AM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40977,08/18/2026 08:40 AM,Theo,Modifiers,+ Add egg,Smashed Avocado Toast,1,1.50,0.00,,1.50,No
40977,08/18/2026 08:40 AM,Theo,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40977,08/18/2026 08:40 AM,Theo,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
40977,08/18/2026 08:40 AM,Theo,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
40978,08/18/2026 09:07 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40978,08/18/2026 09:07 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40978,08/18/2026 09:07 AM,Maribel,Modifiers,+ No onions,Greek Salad,1,0.00,0.00,,0.00,No
40979,08/18/2026 08:56 AM,Maribel,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40979,08/18/2026 08:56 AM,Maribel,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
40980,08/18/2026 12:14 PM,Ines,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
40981,08/18/2026 12:37 PM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40981,08/18/2026 12:37 PM,Maribel,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40981,08/18/2026 12:37 PM,Maribel,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40982,08/18/2026 07:03 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40983,08/18/2026 10:42 AM,Rashid,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40984,08/18/2026 07:54 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40985,08/18/2026 09:53 AM,Kai,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40986,08/18/2026 07:19 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
40986,08/18/2026 07:19 AM,Maribel,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40987,08/18/2026 08:20 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40988,08/18/2026 02:25 PM,Theo,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,0.00,Yes
40988,08/18/2026 02:25 PM,Theo,Modifiers,+ Add bacon,Breakfast Sandwich,1,2.50,0.00,,0.00,Yes
40988,08/18/2026 02:25 PM,Theo,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,0.00,Yes
40989,08/18/2026 01:13 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40989,08/18/2026 01:13 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40989,08/18/2026 01:13 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40990,08/18/2026 01:35 PM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,1.50,Staff meal 50%,1.50,No
40991,08/18/2026 09:47 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40992,08/18/2026 08:38 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40993,08/18/2026 07:51 AM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
40994,08/18/2026 08:18 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
40994,08/18/2026 08:18 AM,Rashid,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
40994,08/18/2026 08:18 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40995,08/18/2026 02:25 PM,Ines,Bakery,Croissant,,1,3.75,0.00,,3.75,No
40996,08/18/2026 08:20 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40996,08/18/2026 08:20 AM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
40996,08/18/2026 08:20 AM,Ines,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
40997,08/18/2026 02:44 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
40997,08/18/2026 02:44 PM,Theo,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
40998,08/18/2026 01:02 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
40998,08/18/2026 01:02 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
40998,08/18/2026 01:02 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
40998,08/18/2026 01:02 PM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
40999,08/18/2026 08:01 AM,Kai,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41000,08/18/2026 09:50 AM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41000,08/18/2026 09:50 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41000,08/18/2026 09:50 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41001,08/18/2026 02:14 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41002,08/18/2026 07:41 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41003,08/18/2026 02:42 PM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41003,08/18/2026 02:42 PM,Rashid,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
41004,08/19/2026 07:43 AM,Maribel,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41005,08/19/2026 02:06 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41006,08/19/2026 10:05 AM,Rashid,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41007,08/19/2026 02:29 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41007,08/19/2026 02:29 PM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41007,08/19/2026 02:29 PM,Maribel,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41008,08/19/2026 01:48 PM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41009,08/19/2026 01:13 PM,Kai,Coffee & Tea,Chai Tea,,1,4.75,0.00,,4.75,No
41009,08/19/2026 01:13 PM,Kai,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41010,08/19/2026 09:40 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41011,08/19/2026 11:19 AM,Rashid,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41012,08/19/2026 12:38 PM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41012,08/19/2026 12:38 PM,Rashid,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41013,08/19/2026 12:30 PM,Kai,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41014,08/19/2026 09:00 AM,Kai,Bakery,Croissant,,1,3.75,0.00,,3.75,No
41014,08/19/2026 09:00 AM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41015,08/19/2026 11:53 AM,Ines,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41015,08/19/2026 11:53 AM,Ines,Modifiers,+ Oat milk,Cold Brew,1,0.75,0.00,,0.75,No
41016,08/19/2026 02:04 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41017,08/19/2026 09:21 AM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41018,08/19/2026 08:28 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41018,08/19/2026 08:28 AM,Ines,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
41019,08/19/2026 09:43 AM,Kai,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41019,08/19/2026 09:43 AM,Kai,Modifiers,+ Vanilla syrup,Cold Brew,1,0.60,0.00,,0.60,No
41019,08/19/2026 09:43 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41020,08/19/2026 12:28 PM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41021,08/19/2026 11:32 AM,Ines,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41021,08/19/2026 11:32 AM,Ines,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41021,08/19/2026 11:32 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41021,08/19/2026 11:32 AM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
41022,08/19/2026 08:38 AM,Maribel,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41022,08/19/2026 08:38 AM,Maribel,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41023,08/19/2026 01:09 PM,Theo,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41023,08/19/2026 01:09 PM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41023,08/19/2026 01:09 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41023,08/19/2026 01:09 PM,Theo,Modifiers,+ Oat milk,Latte,1,0.75,0.00,,0.75,No
41024,08/19/2026 09:36 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41025,08/19/2026 11:35 AM,Kai,Breakfast,Breakfast Sandwich,,1,9.50,4.75,Staff meal 50%,4.75,No
41025,08/19/2026 11:35 AM,Kai,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.75,Staff meal 50%,0.75,No
41025,08/19/2026 11:35 AM,Kai,Coffee & Tea,Latte,,1,5.25,2.62,Staff meal 50%,2.63,No
41025,08/19/2026 11:35 AM,Kai,Modifiers,+ Extra shot,Latte,1,1.00,0.50,Staff meal 50%,0.50,No
41025,08/19/2026 11:35 AM,Kai,Modifiers,+ Vanilla syrup,Latte,1,0.60,0.30,Staff meal 50%,0.30,No
41025,08/19/2026 11:35 AM,Kai,Coffee & Tea,Cappuccino,,1,4.75,0.00,,0.00,Yes
41025,08/19/2026 11:35 AM,Kai,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.00,Yes
41026,08/19/2026 09:58 AM,Maribel,Breakfast,Oatmeal Bowl,,1,7.50,0.00,,7.50,No
41026,08/19/2026 09:58 AM,Maribel,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41027,08/19/2026 02:48 PM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41027,08/19/2026 02:48 PM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41028,08/19/2026 02:33 PM,Rashid,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41029,08/19/2026 02:56 PM,Maribel,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41029,08/19/2026 02:56 PM,Maribel,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41029,08/19/2026 02:56 PM,Maribel,Modifiers,+ Add avocado,Breakfast Sandwich,1,2.00,0.00,,2.00,No
41030,08/19/2026 12:30 PM,Kai,Bakery,Croissant,,1,3.75,3.75,Comp - manager,0.00,No
41030,08/19/2026 12:30 PM,Kai,Coffee & Tea,Cold Brew,,1,4.50,4.50,Comp - manager,0.00,No
41030,08/19/2026 12:30 PM,Kai,Coffee & Tea,Drip Coffee,,1,3.00,3.00,Comp - manager,0.00,No
41031,08/19/2026 10:08 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41032,08/19/2026 07:11 AM,Theo,Lunch,Turkey Club,,1,13.50,0.00,,13.50,No
41033,08/19/2026 08:37 AM,Theo,Lunch,Greek Salad,,1,12.00,0.00,,12.00,No
41033,08/19/2026 08:37 AM,Theo,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41033,08/19/2026 08:37 AM,Theo,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
41034,08/19/2026 08:23 AM,Theo,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41034,08/19/2026 08:23 AM,Theo,Modifiers,+ Extra shot,Latte,1,1.00,0.00,,1.00,No
41035,08/19/2026 07:56 AM,Maribel,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41036,08/19/2026 08:56 AM,Rashid,Coffee & Tea,Cold Brew,,1,4.50,0.00,,4.50,No
41036,08/19/2026 08:56 AM,Rashid,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41037,08/19/2026 01:52 PM,Ines,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41037,08/19/2026 01:52 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41038,08/19/2026 10:23 AM,Theo,Lunch,Soup of the Day,,1,7.00,0.00,,7.00,No
41038,08/19/2026 10:23 AM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41039,08/19/2026 11:40 AM,Ines,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41039,08/19/2026 11:40 AM,Ines,Coffee & Tea,Cappuccino,,1,4.75,0.00,,4.75,No
41039,08/19/2026 11:40 AM,Ines,Modifiers,+ Oat milk,Cappuccino,1,0.75,0.00,,0.75,No
41039,08/19/2026 11:40 AM,Ines,Modifiers,+ Extra shot,Cappuccino,1,1.00,0.00,,1.00,No
41040,08/19/2026 07:57 AM,Theo,Breakfast,Smashed Avocado Toast,,1,11.00,0.00,,11.00,No
41040,08/19/2026 07:57 AM,Theo,Bakery,Chocolate Chip Cookie,,1,2.75,0.00,,2.75,No
41040,08/19/2026 07:57 AM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
41041,08/19/2026 02:55 PM,Ines,Coffee & Tea,Latte,,1,5.25,0.00,,5.25,No
41041,08/19/2026 02:55 PM,Ines,Bakery,Croissant,,1,3.75,3.75,Comp - manager,0.00,No
41041,08/19/2026 02:55 PM,Ines,Coffee & Tea,Chai Tea,,1,4.75,0.00,,0.00,Yes
41042,08/19/2026 08:10 AM,Rashid,Coffee & Tea,Drip Coffee,,1,3.00,0.00,,3.00,No
41042,08/19/2026 08:10 AM,Rashid,Breakfast,Breakfast Sandwich,,1,9.50,0.00,,9.50,No
41042,08/19/2026 08:10 AM,Rashid,Modifiers,+ Add egg,Breakfast Sandwich,1,1.50,0.00,,1.50,No
41043,08/19/2026 02:11 PM,Theo,Bakery,Blueberry Muffin,,1,3.50,0.00,,3.50,No
